企业 id,开始经�?开始时�?开始纬�?用户id,结束经度,结束纬度,结束时间,,,
-,114.0092188,"	2021-08-31 00:41:00.0",22.5347035,1d8e1aa2156a40dbb26976**********,114.014779,22.53389425,"	2021-08-31 00:47:48.0"
-,114.1206818,"	2021-08-31 00:41:00.0",22.53655434,a65db68563fe5e48b06214**********,114.112996,22.53852957,"	2021-08-31 00:46:32.0"
-,113.8276289,"	2021-08-31 00:41:00.0",22.6392782,f2789e0bda17c335799969**********,113.8435225,22.63418517,"	2021-08-31 00:53:48.0"
-,113.8957435,"	2021-08-31 00:41:00.0",22.58364248,9797b405c18053721cb351**********,113.8957341,22.58659531,"	2021-08-31 00:43:35.0"
-,114.0027594,"	2021-08-31 00:40:59.0",22.66619853,4f8a452fb506d6f949362c**********,114.0003323,22.66820586,"	2021-08-31 00:45:18.0"
-,114.0026918,"	2021-08-31 00:40:59.0",22.66613093,a5a5fd7f7a164669a6cde9**********,114.0002647,22.66813826,"	2021-08-31 00:45:18.0"
-,114.0644056,"	2021-08-31 00:40:59.0",22.616971,51a9e06466d10b0633b703**********,114.0741973,22.62199174,"	2021-08-31 00:52:46.0"
-,113.8938844,"	2021-08-31 00:40:58.0",22.56078091,b04747302436c8a9b6b8ba**********,113.9010882,22.55731118,"	2021-08-31 00:46:18.0"
-,114.2533517,"	2021-08-31 00:40:58.0",22.59017629,1c7a244b48ca06db8ad196**********,114.2495686,22.59274513,"	2021-08-31 00:45:43.0"
-,114.2534024,"	2021-08-31 00:40:58.0",22.59022699,b9676c62897186aa03e723**********,114.2496193,22.59279583,"	2021-08-31 00:45:43.0"
-,114.0144806,"	2021-08-31 00:40:57.0",22.64595222,999e621afc4d3fb672cce5**********,114.0421338,22.64385985,"	2021-08-31 01:04:25.0"
-,114.1112698,"	2021-08-31 00:40:57.0",22.61004178,7bc255da26fc296d99ea75**********,114.111353,22.60951794,"	2021-08-31 00:41:09.0"
-,114.111345,"	2021-08-31 00:40:57.0",22.61011698,b75ca95f06060fe00739d6**********,114.1114282,22.60959314,"	2021-08-31 00:41:09.0"
-,113.9738216,"	2021-08-31 00:40:56.0",22.53826362,6a0a6b7a4da265786f935d**********,113.9687372,22.54080226,"	2021-08-31 00:56:25.0"
-,113.9354236,"	2021-08-31 00:40:56.0",22.49217832,bbfdf591fb35a7aa8fb8e0**********,113.9297939,22.48713165,"	2021-08-31 00:53:25.0"
-,113.8636043,"	2021-08-31 00:40:56.0",22.8043452,b9987cc00f60a18e7a5736**********,113.8559525,22.80642361,"	2021-08-31 00:50:51.0"
-,114.0621567,"	2021-08-31 00:40:55.0",22.63403702,cd3011c75f3566f445aa3b**********,114.0699604,22.64188502,"	2021-08-31 01:00:45.0"
-,113.8412533,"	2021-08-31 00:40:55.0",22.7243595,460a1c3f6b4105a5184ffe**********,113.8359342,22.7175644,"	2021-08-31 00:47:04.0"
-,114.0395803,"	2021-08-31 00:40:55.0",22.6223915,e2f81e96badf9d48470e1f**********,114.0470892,22.64208864,"	2021-08-31 00:56:40.0"
-,114.1177902,"	2021-08-31 00:40:54.0",22.60815239,810839b30acbc93d550247**********,114.1233816,22.60854786,"	2021-08-31 00:48:27.0"
-,113.856849,"	2021-08-31 00:40:54.0",22.7549471,86183ecf1d08203c962ded**********,113.8569993,22.75249824,"	2021-08-31 00:48:37.0"
-,114.0465626,"	2021-08-31 00:40:53.0",22.54340109,239727f90a4e8e16695abb**********,114.0431714,22.54640974,"	2021-08-31 00:46:52.0"
-,114.1218812,"	2021-08-31 00:40:53.0",22.54643835,8e1dd1145458b621e3d9c7**********,114.1275406,22.55447804,"	2021-08-31 00:49:49.0"
-,114.0250583,"	2021-08-31 00:40:53.0",22.53068706,0ddf188b8d297706ae6f75**********,114.0228986,22.5312617,"	2021-08-31 00:42:39.0"
-,114.0250231,"	2021-08-31 00:40:53.0",22.53065186,ebb9c1b2913754fceaaba2**********,114.0228634,22.5312265,"	2021-08-31 00:42:39.0"
-,113.9090856,"	2021-08-31 00:40:52.0",22.53219206,24d0dd1efbe95cf102d519**********,113.9099666,22.53506312,"	2021-08-31 00:44:03.0"
-,113.886776,"	2021-08-31 00:40:51.0",22.7900071,9f5c60162cce044a8d313e**********,113.8852849,22.78391009,"	2021-08-31 00:45:32.0"
-,114.0701006,"	2021-08-31 00:40:51.0",22.6547884,d094fdc97f5a43bc15ceb8**********,114.0690925,22.65517673,"	2021-08-31 01:01:06.0"
-,114.0701234,"	2021-08-31 00:40:51.0",22.6548112,71e0c63441322c56e73a1b**********,114.0691153,22.65519953,"	2021-08-31 01:01:06.0"
-,113.9236117,"	2021-08-31 00:40:51.0",22.7173947,014b66c6df433e3dd05097**********,113.9139911,22.71483799,"	2021-08-31 00:45:02.0"
-,114.2288056,"	2021-08-31 00:40:50.0",22.54939215,7aa8978b45c4c7e840dc6b**********,114.2379859,22.5510098,"	2021-08-31 00:49:19.0"
-,113.8447551,"	2021-08-31 00:40:50.0",22.61204915,7ba352844487f720bdd3b9**********,113.8422822,22.60234235,"	2021-08-31 00:49:00.0"
-,114.2372257,"	2021-08-31 00:40:50.0",22.5517941,a83860f22e86e6c9269b11**********,114.227335,22.5520065,"	2021-08-31 00:48:47.0"
-,113.9933181,"	2021-08-31 00:40:49.0",22.6738729,ba73157f0053c63922eaab**********,113.925977,22.582112,"	2021-08-31 00:57:38.0"
-,114.0674005,"	2021-08-31 00:40:49.0",22.63604796,a937be7030c40bcf5fc8f9**********,114.0839631,22.64111641,"	2021-08-31 00:51:58.0"
-,114.0442227,"	2021-08-31 00:40:49.0",22.67215327,e01a5bf1ad4bed7f5dc6eb**********,114.0495883,22.69471973,"	2021-08-31 00:54:52.0"
-,114.1257978,"	2021-08-31 00:40:48.0",22.5571978,f214a2c7f37ff187cf502a**********,114.121819,22.57556506,"	2021-08-31 00:53:29.0"
-,114.0533776,"	2021-08-31 00:40:48.0",22.52026599,8eb29eda0f9081a5e80a6c**********,114.0635617,22.52309324,"	2021-08-31 00:53:44.0"
-,113.8630471,"	2021-08-31 00:40:48.0",22.5751481,4697065cb9addb9f5fecd9**********,113.8653831,22.57489673,"	2021-08-31 00:45:42.0"
-,114.0534695,"	2021-08-31 00:40:48.0",22.52035789,e0b2881163b4a61fec1325**********,114.0636536,22.52318514,"	2021-08-31 00:53:44.0"
-,113.8753046,"	2021-08-31 00:40:48.0",22.5507718,4fd568eb9ccbfc699d82af**********,113.8927368,22.5676949,"	2021-08-31 00:52:13.0"
-,113.8633013,"	2021-08-31 00:40:48.0",22.5856331,85adc6f62faa097a71a7f7**********,113.8682611,22.58427782,"	2021-08-31 00:44:57.0"
-,113.9672632,"	2021-08-31 00:40:48.0",22.53061876,50cf8c52bfa8c02cc78037**********,113.9932686,22.52223192,"	2021-08-31 00:57:14.0"
-,114.12579,"	2021-08-31 00:40:48.0",22.55719,1b343272539b0d3a963871**********,114.1218112,22.57555726,"	2021-08-31 00:53:29.0"
-,113.9542624,"	2021-08-31 00:40:47.0",22.58256931,fa515a52b6e21cbd6d2e13**********,113.9646609,22.58321535,"	2021-08-31 00:52:44.0"
-,113.9542456,"	2021-08-31 00:40:47.0",22.58255251,103d76e05cf7f3e4152d10**********,113.9646441,22.58319855,"	2021-08-31 00:52:44.0"
-,113.8823739,"	2021-08-31 00:40:47.0",22.5545654,eb734716da2f7af5eb2482**********,113.8925692,22.5676435,"	2021-08-31 00:52:01.0"
-,113.820169,"	2021-08-31 00:40:46.0",22.6716911,3e94f0cc42489b3a5b3683**********,113.8248294,22.66349279,"	2021-08-31 00:46:49.0"
-,114.1359017,"	2021-08-31 00:40:46.0",22.54600826,2e326f18a182184c78003c**********,114.1287771,22.54138558,"	2021-08-31 00:51:01.0"
-,114.1178885,"	2021-08-31 00:40:46.0",22.54449951,f8ad81f71dbf1f65b4fc9f**********,114.1358099,22.54613324,"	2021-08-31 00:55:33.0"
-,113.8280396,"	2021-08-31 00:40:45.0",22.6739901,59050b0f4f36029f7fffc4**********,113.8217712,22.67453691,"	2021-08-31 00:49:34.0"
-,114.1177726,"	2021-08-31 00:40:45.0",22.6080051,63db40463958ff69e0531f**********,114.1233218,22.6084844,"	2021-08-31 00:49:00.0"
-,113.8369143,"	2021-08-31 00:40:44.0",22.6902702,a1e121686d5c1f49cc3bd2**********,113.8413113,22.68052489,"	2021-08-31 00:49:19.0"
-,114.1353433,"	2021-08-31 00:40:44.0",22.54092955,6ab321b17aa6c3dfdca27b**********,114.1320141,22.54249988,"	2021-08-31 00:45:38.0"
-,114.0917587,"	2021-08-31 00:40:44.0",22.53585052,9126a9349f92567b14c10f**********,114.077448,22.53458799,"	2021-08-31 00:53:58.0"
-,114.0334713,"	2021-08-31 00:40:44.0",22.6476334,d065999dff7b98821ad5b6**********,114.0368186,22.64938091,"	2021-08-31 00:44:23.0"
-,114.0335361,"	2021-08-31 00:40:44.0",22.6476982,ee2bbb6b5304f21da0c54e**********,114.0368834,22.64944571,"	2021-08-31 00:44:23.0"
-,113.9198827,"	2021-08-31 00:40:44.0",22.48654176,317c7fcc0e5cf40760e471**********,113.92999,22.49341556,"	2021-08-31 00:51:26.0"
-,114.028445,"	2021-08-31 00:40:44.0",22.63160248,ee7265bcdf7d721602523a**********,114.0290136,22.62231937,"	2021-08-31 00:50:49.0"
-,114.0284985,"	2021-08-31 00:40:44.0",22.63165598,5327b8d0fb84573cdc5fc4**********,114.0290671,22.62237287,"	2021-08-31 00:50:49.0"
-,114.0916244,"	2021-08-31 00:40:44.0",22.53812907,08d98560c629f3b179211c**********,114.0838106,22.5386885,"	2021-08-31 00:50:52.0"
-,113.9032681,"	2021-08-31 00:40:43.0",22.55110523,e58277681211fe12e10265**********,113.8994082,22.55929993,"	2021-08-31 00:53:06.0"
-,114.0933838,"	2021-08-31 00:40:43.0",22.5351218,73b7deebfa0d6cd5376a6e**********,114.0873769,22.53159889,"	2021-08-31 00:50:38.0"
-,114.0356515,"	2021-08-31 00:40:42.0",22.67078289,58e3e3847da2d4fee46c22**********,114.0444832,22.66957326,"	2021-08-31 00:46:41.0"
-,113.8313883,"	2021-08-31 00:40:42.0",22.6721042,1987bb079d8c337bb730af**********,113.8243356,22.67593628,"	2021-08-31 00:49:57.0"
-,113.941537,"	2021-08-31 00:40:41.0",22.567735,930a856a37f3dfa157d8ed**********,113.951328,22.56863,"	2021-08-31 00:48:42.0"
-,113.9177799,"	2021-08-31 00:40:41.0",22.48606862,85c46daef32d03e3e96c9f**********,113.9301855,22.49352007,"	2021-08-31 00:50:27.0"
-,114.203186,"	2021-08-31 00:40:40.0",22.65112495,068fae4fd576f5d0800b58**********,114.1951833,22.64310537,"	2021-08-31 00:57:22.0"
-,114.0958328,"	2021-08-31 00:40:39.0",22.53774834,aed14a5e1c9b7e8c71448a**********,114.0931095,22.54142184,"	2021-08-31 00:45:39.0"
-,114.034339,"	2021-08-31 00:40:39.0",22.64509723,9421279eb78a004552dd86**********,114.0131935,22.63654301,"	2021-08-31 01:01:23.0"
-,113.9930998,"	2021-08-31 00:40:38.0",22.6736553,cff3e1a130b3da998942d8**********,114.01022,22.6773474,"	2021-08-31 00:58:56.0"
-,113.9017985,"	2021-08-31 00:40:38.0",22.7253882,64d4615d85e180d3cdf80b**********,113.9042093,22.72922627,"	2021-08-31 00:47:12.0"
-,114.1089513,"	2021-08-31 00:40:38.0",22.56594184,4ac07cf8f579317474fdf0**********,114.0957888,22.56220692,"	2021-08-31 00:59:28.0"
-,114.1090143,"	2021-08-31 00:40:38.0",22.56600484,9e31f2aa18d473f86a8a95**********,114.0958518,22.56226992,"	2021-08-31 00:59:28.0"
-,113.8215053,"	2021-08-31 00:40:38.0",22.7365994,8b3e08524c879f9ce2d71c**********,113.8014444,22.68759814,"	2021-08-31 01:15:46.0"
-,114.1222824,"	2021-08-31 00:40:38.0",22.6001378,d70725d867064767ebd05b**********,114.1228324,22.60203613,"	2021-08-31 00:44:10.0"
-,113.9185593,"	2021-08-31 00:40:38.0",22.7375716,4e33a5ade155a4e1894d59**********,113.9181645,22.73495466,"	2021-08-31 00:43:21.0"
-,113.9206483,"	2021-08-31 00:40:37.0",22.5281237,dc8c616071a98c34fb3f66**********,113.927737,22.52379193,"	2021-08-31 00:47:42.0"
-,113.8072184,"	2021-08-31 00:40:37.0",22.73244927,bb0093514a5bd663cede06**********,113.804977,22.73338435,"	2021-08-31 00:45:15.0"
-,114.0659922,"	2021-08-31 00:40:36.0",22.65157701,a7a78da9ab9062a1e371d8**********,114.0494049,22.63611453,"	2021-08-31 01:01:39.0"
-,114.0659775,"	2021-08-31 00:40:36.0",22.65156231,dfa82ecaf01aef18735df5**********,114.0493902,22.63609983,"	2021-08-31 01:01:39.0"
-,113.9209583,"	2021-08-31 00:40:35.0",22.52928751,0b3b18cc1866049f63944f**********,113.9205015,22.53834421,"	2021-08-31 00:48:20.0"
-,113.9053582,"	2021-08-31 00:40:35.0",22.75952593,05edc75112ee2c93a26c2e**********,113.9076306,22.75939182,"	2021-08-31 00:45:58.0"
-,113.858336,"	2021-08-31 00:40:35.0",22.7653659,2dbb3eea7b861c5b3445df**********,113.8702439,22.75743103,"	2021-08-31 00:50:47.0"
-,114.1260105,"	2021-08-31 00:40:34.0",22.54946,9b4d9139b0b15e6d52793d**********,114.1199944,22.54855899,"	2021-08-31 00:56:45.0"
-,113.8602371,"	2021-08-31 00:40:34.0",22.5796433,3b0ccbdb29f619a8cee859**********,113.8422413,22.58801857,"	2021-08-31 00:59:33.0"
-,114.138472,"	2021-08-31 00:40:34.0",22.54667887,874cef5c5e92152f8d0933**********,114.1154229,22.54333827,"	2021-08-31 01:00:23.0"
-,114.0388833,"	2021-08-31 00:40:34.0",22.61389351,b4aface20cf38d0aba3d25**********,114.035051,22.60461738,"	2021-08-31 00:49:40.0"
-,113.8890228,"	2021-08-31 00:40:33.0",22.56109238,1b54d5f1c4c3f955e04aa8**********,113.8702749,22.56390904,"	2021-08-31 00:54:27.0"
-,113.8047496,"	2021-08-31 00:40:33.0",22.7271596,dadfe71f25df42b412b4c4**********,113.8057863,22.73635077,"	2021-08-31 00:48:24.0"
-,113.8090893,"	2021-08-31 00:40:33.0",22.68608235,1433ba8dc0f333075a9559**********,113.8057431,22.68639488,"	2021-08-31 00:52:05.0"
-,114.0073809,"	2021-08-31 00:40:33.0",22.65178134,b076cfaa815b3e5e9171d4**********,113.9980089,22.6638366,"	2021-08-31 00:51:35.0"
-,114.0074573,"	2021-08-31 00:40:33.0",22.65185774,0c88c3ef8fc222291d07e7**********,113.9980853,22.663913,"	2021-08-31 00:51:35.0"
-,114.1446265,"	2021-08-31 00:40:33.0",22.5472426,d49b8ded37b95851a256d5**********,114.1467797,22.54839902,"	2021-08-31 00:42:42.0"
-,113.8599555,"	2021-08-31 00:40:33.0",22.7607598,8e97f3f3e01a62ff7f084d**********,113.8551425,22.75503323,"	2021-08-31 00:43:36.0"
-,113.864831,"	2021-08-31 00:40:32.0",22.646875,07e8c1ee034cda302e5937**********,113.864647,22.65700151,"	2021-08-31 00:47:14.0"
-,114.0447266,"	2021-08-31 00:40:32.0",22.64335666,679248161a49d4d25e8053**********,114.0402398,22.65137843,"	2021-08-31 00:48:43.0"
-,114.0917734,"	2021-08-31 00:40:32.0",22.53577488,9aafa6d87c1b913f7a560d**********,114.0773985,22.53456623,"	2021-08-31 00:54:03.0"
-,113.9138794,"	2021-08-31 00:40:32.0",22.54065683,ef96f9425ec84755d83476**********,113.9151414,22.52558093,"	2021-08-31 00:50:37.0"
-,113.8337879,"	2021-08-31 00:40:30.0",22.63285313,795bf940c77d66340cf224**********,113.8411491,22.62851347,"	2021-08-31 00:47:18.0"
-,114.0297011,"	2021-08-31 00:40:30.0",22.52830404,4034b3512abe3c97cb37f0**********,114.0296117,22.52838821,"	2021-08-31 00:59:05.0"
-,113.9178695,"	2021-08-31 00:40:29.0",22.51774658,607d86e3537f11cfdc95b3**********,113.9203408,22.51414351,"	2021-08-31 00:43:47.0"
-,113.912857,"	2021-08-31 00:40:28.0",22.7179701,946beb9935b41d787ca5df**********,113.9165921,22.71801369,"	2021-08-31 01:17:10.0"
-,113.7992733,"	2021-08-31 00:40:28.0",22.6734207,5bf35005cae6223c091aca**********,113.8040996,22.66604163,"	2021-08-31 00:49:04.0"
-,113.8177833,"	2021-08-31 00:40:28.0",22.66958125,f61aaea1ad6567c1f62c50**********,113.8216077,22.67438512,"	2021-08-31 00:45:42.0"
-,113.8778548,"	2021-08-31 00:40:28.0",22.5667122,0ec80c0498664a7c259ff3**********,113.8689834,22.56992997,"	2021-08-31 00:46:36.0"
-,113.8723679,"	2021-08-31 00:40:28.0",22.5673831,709a02c9915b7fc3575199**********,113.8719985,22.57426366,"	2021-08-31 00:53:00.0"
-,114.0934091,"	2021-08-31 00:40:28.0",22.53512934,51bba1d8cb637ec4d25b1e**********,114.0873457,22.53157296,"	2021-08-31 00:50:23.0"
-,114.0372688,"	2021-08-31 00:40:26.0",22.63592535,8a6d810a525c241429d2bc**********,114.040569,22.61954544,"	2021-08-31 00:53:44.0"
-,114.0372195,"	2021-08-31 00:40:26.0",22.63587605,7829fc688e5fa0a5f87540**********,114.0405197,22.61949614,"	2021-08-31 00:53:44.0"
-,114.0488947,"	2021-08-31 00:40:26.0",22.51760715,80e68e4db3ccdfd704b213**********,114.0364762,22.52396325,"	2021-08-31 00:51:54.0"
-,114.0488512,"	2021-08-31 00:40:26.0",22.51756365,41c4b18e7e66a1ea951669**********,114.0364327,22.52391975,"	2021-08-31 00:51:54.0"
-,114.0779785,"	2021-08-31 00:40:26.0",22.52935628,78e7044d60c0acdc89cbc5**********,114.0587882,22.51936295,"	2021-08-31 01:02:06.0"
-,114.0461456,"	2021-08-31 00:40:26.0",22.6447849,223b6600929e7a0a9e4743**********,113.920651,22.584787,"	2021-08-31 00:57:45.0"
-,113.870113,"	2021-08-31 00:40:26.0",22.58011912,99e260080eeb2d1a991ecd**********,113.8641007,22.58285057,"	2021-08-31 00:44:38.0"
-,114.1353735,"	2021-08-31 00:40:25.0",22.6094401,a9a625329c5f55d0d69057**********,114.1364249,22.61149768,"	2021-08-31 00:48:23.0"
-,114.0409595,"	2021-08-31 00:40:25.0",22.61184844,64901291732ddf2a1af7d1**********,114.0265383,22.63592687,"	2021-08-31 00:59:29.0"
-,113.8416002,"	2021-08-31 00:40:25.0",22.8033458,543e0ad4260ed41593dc72**********,113.8660836,22.81573399,"	2021-08-31 01:01:27.0"
-,113.8550632,"	2021-08-31 00:40:25.0",22.7398663,ffd9d36f81307714cd71c3**********,113.8426688,22.72840953,"	2021-08-31 00:51:47.0"
-,114.0665952,"	2021-08-31 00:40:25.0",22.6389989,319eee3c74735ee3abe30d**********,114.0640536,22.63563234,"	2021-08-31 00:44:00.0"
-,114.0665186,"	2021-08-31 00:40:25.0",22.6389223,1c124f00e9c2cbaef3f0df**********,114.063977,22.63555574,"	2021-08-31 00:44:00.0"
-,114.093731,"	2021-08-31 00:40:23.0",22.5388952,5299d89d48a9468a11208c**********,114.0876346,22.53493256,"	2021-08-31 00:45:57.0"
-,113.9212059,"	2021-08-31 00:40:23.0",22.52180088,82e901df336f6a9e0fa37b**********,113.9211737,22.52163922,"	2021-08-31 00:58:27.0"
-,113.8237896,"	2021-08-31 00:40:23.0",22.7304842,70df594a701ffced4d22cd**********,113.8220258,22.72888727,"	2021-08-31 00:43:24.0"
-,113.9141933,"	2021-08-31 00:40:22.0",22.7223722,5fcdcfecea066f45fdf907**********,113.9188356,22.7310209,"	2021-08-31 00:48:40.0"
-,114.1191214,"	2021-08-31 00:40:22.0",22.54271519,0e99ccb03aaeeead6174a9**********,114.1132826,22.53449091,"	2021-08-31 00:50:00.0"
-,114.1190777,"	2021-08-31 00:40:22.0",22.54267149,6c72682dc313e4f75257d7**********,114.1132389,22.53444721,"	2021-08-31 00:50:00.0"
-,113.9393867,"	2021-08-31 00:40:19.0",22.51152236,4a8cd1e8798a7f864b63fd**********,113.9322538,22.50566521,"	2021-08-31 00:51:40.0"
-,114.0508469,"	2021-08-31 00:40:19.0",22.63607449,0d5afe3e3eed2c41552782**********,114.0600939,22.63346387,"	2021-08-31 00:54:01.0"
-,113.8392562,"	2021-08-31 00:40:19.0",22.67262827,079f75c54c9e2a1ac46377**********,113.8301364,22.69037631,"	2021-08-31 01:00:23.0"
-,113.8392487,"	2021-08-31 00:40:19.0",22.67262077,64de100c0a5ccbb6f27ff2**********,113.8301289,22.69036881,"	2021-08-31 01:00:23.0"
-,113.9389267,"	2021-08-31 00:40:19.0",22.49531364,1885e5497effcb254284f7**********,113.9320626,22.50973079,"	2021-08-31 01:02:20.0"
-,113.9934014,"	2021-08-31 00:40:19.0",22.58694998,3efba6141b7c10c87f372d**********,114.0107519,22.59833451,"	2021-08-31 00:50:52.0"
-,113.966696,"	2021-08-31 00:40:19.0",22.582935,d77e772149d61a425560a0**********,113.964928,22.584573,"	2021-08-31 00:43:08.0"
-,113.8713848,"	2021-08-31 00:40:19.0",22.5666555,2cfcabd6b22b02e272d6c5**********,113.8668972,22.56370481,"	2021-08-31 00:44:09.0"
-,114.1071259,"	2021-08-31 00:40:18.0",22.62613444,589ce2d6eaf454d70575d5**********,114.1168074,22.60121296,"	2021-08-31 00:59:33.0"
-,113.846792,"	2021-08-31 00:40:18.0",22.6013626,5edf6aefd04f4845cac4ea**********,113.838863,22.59039606,"	2021-08-31 00:51:18.0"
-,114.1155783,"	2021-08-31 00:40:18.0",22.69542969,fd856e5a319afce6ac484a**********,114.1162508,22.69506949,"	2021-08-31 00:40:40.0"
-,114.048918,"	2021-08-31 00:40:17.0",22.59878077,b4a83afc2397aab3737719**********,114.0455981,22.60738202,"	2021-08-31 00:50:07.0"
-,113.8354853,"	2021-08-31 00:40:14.0",22.63257189,2e551dc5f7c8acc37d0493**********,113.8472599,22.62765401,"	2021-08-31 00:49:09.0"
-,114.1204439,"	2021-08-31 00:40:14.0",22.55671079,62e1e042404c1e06b3f319**********,114.1215761,22.56066551,"	2021-08-31 00:44:40.0"
-,114.1204107,"	2021-08-31 00:40:14.0",22.55667759,ad2623e05455d6d935e1ff**********,114.1215429,22.56063231,"	2021-08-31 00:44:40.0"
-,113.9157146,"	2021-08-31 00:40:14.0",22.53558322,7c4a0b06372db320e0c21a**********,113.9277807,22.5503846,"	2021-08-31 01:01:25.0"
-,113.9156385,"	2021-08-31 00:40:14.0",22.53550712,4d4b182ee5b93d2f3aa5d1**********,113.9277046,22.5503085,"	2021-08-31 01:01:25.0"
-,113.922619,"	2021-08-31 00:40:13.0",22.519426,b8f11a1ece86a87db43f7c**********,113.928181,22.518878,"	2021-08-31 01:25:03.0"
-,113.8609412,"	2021-08-31 00:40:13.0",22.55069794,823b14dae2f8367ab75b34**********,113.8544689,22.55641012,"	2021-08-31 00:46:47.0"
-,113.9056321,"	2021-08-31 00:40:13.0",22.7156566,5cedc7a87acfb2457f81e1**********,113.9206174,22.7184801,"	2021-08-31 00:50:12.0"
-,114.027305,"	2021-08-31 00:40:12.0",22.52906982,e2a12def4e0904bb581363**********,114.0274068,22.52592961,"	2021-08-31 00:47:34.0"
-,113.9142833,"	2021-08-31 00:40:12.0",22.7234606,15ab1f863055892dafb465**********,113.9188203,22.73101899,"	2021-08-31 00:48:34.0"
-,114.0567309,"	2021-08-31 00:40:12.0",22.52510111,f7d86c2383cac15a524110**********,114.0483154,22.52470428,"	2021-08-31 00:47:56.0"
-,113.8966135,"	2021-08-31 00:40:12.0",22.57091608,3beb18d98b1334c1e6aef6**********,113.8984604,22.574294,"	2021-08-31 00:43:41.0"
-,114.0303118,"	2021-08-31 00:40:11.0",22.63178314,0c8c1ce07d9586e84c5c22**********,114.0218782,22.63791929,"	2021-08-31 00:46:13.0"
-,114.0302588,"	2021-08-31 00:40:11.0",22.63173014,4d3bbaa782760f3cea16ff**********,114.0218252,22.63786629,"	2021-08-31 00:46:13.0"
-,114.0223874,"	2021-08-31 00:40:11.0",22.65609805,ff0dc781f83af2ff4a5ade**********,114.0306196,22.64612827,"	2021-08-31 00:53:45.0"
-,114.0224845,"	2021-08-31 00:40:11.0",22.65619515,65d2bbcb5fad37a7cfbba0**********,114.0307167,22.64622537,"	2021-08-31 00:53:45.0"
-,114.2326272,"	2021-08-31 00:40:11.0",22.55535617,d1e38b0873ce6704f85ae2**********,114.2349913,22.55412159,"	2021-08-31 00:45:04.0"
-,113.8416385,"	2021-08-31 00:40:11.0",22.7990023,e17d2dbe1a894700dc24a9**********,113.8418592,22.79985285,"	2021-08-31 01:03:50.0"
-,113.8116121,"	2021-08-31 00:40:11.0",22.7684942,b76da7853e4ed49ebd023d**********,113.8020357,22.76625223,"	2021-08-31 00:43:58.0"
-,114.231171,"	2021-08-31 00:40:10.0",22.694948,41cf22fd8619d95b32c8cd**********,114.242333,22.682585,"	2021-08-31 00:55:00.0"
-,114.0189156,"	2021-08-31 00:40:10.0",22.64143676,733e543ae7e8ae0d547d7f**********,114.0189308,22.64146201,"	2021-08-31 00:44:31.0"
-,114.0190126,"	2021-08-31 00:40:10.0",22.64153376,7933cb8e7af91581d50f2b**********,114.0190278,22.64155901,"	2021-08-31 00:44:31.0"
-,114.1220222,"	2021-08-31 00:40:09.0",22.53974629,7465a8acf539212ad71130**********,114.1205992,22.53455708,"	2021-08-31 00:46:12.0"
-,114.1220423,"	2021-08-31 00:40:09.0",22.53976639,259fbd96d5decee237fdb3**********,114.1206193,22.53457718,"	2021-08-31 00:46:12.0"
-,113.887216,"	2021-08-31 00:40:09.0",22.8005016,75f6b3e25cbcbfff9c6222**********,113.8989392,22.79957603,"	2021-08-31 00:56:31.0"
